stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_city
3373,WEBERN,"J. Weber",,  49.512880,   0.104296,,,0,JVEBER,Le Havre
3374,WEBERS,"J. Weber",,  49.512362,   0.104000,,,0,JVEBER,Le Havre
15CHEN,,"Les 15 chênes",,  49.534930,   0.104540,,,1,,Octeville-sur-Mer
16PORT,,"16ème Port",,  49.483959,   0.164602,,,1,,Le Havre
19MA62,,"19 mars 1962",,  49.514490,   0.264874,,,1,,Gainneville
4CHEMI,,"4 Chemins",,  49.499093,   0.094466,,,1,,Le Havre
ABBGRA,,"Abbaye Graville",,  49.504282,   0.166066,,,1,,Le Havre
ABLANQ,,"A. Blanqui",,  49.498085,   0.161146,,,1,,Le Havre
ACACIA,,"Acacias",,  49.507983,   0.137585,,,1,,Le Havre
ACAZAV,,"A. Cazavan",,  49.479079,   0.155920,,,1,,Le Havre
AGASSE,,"A. Agasse",,  49.489585,   0.155772,,,1,,Le Havre
AHUART,,"A. Huart",,  49.556176,   0.116243,,,1,,Octeville-sur-Mer
AL1ER,,"Albert 1er",,  49.501935,   0.086878,,,1,,Le Havre
ALENDE,,"S. Allende",,  49.504368,   0.147826,,,1,,Le Havre
ALSAMA,,"A. Samain",,  49.517050,   0.091761,,,1,,Le Havre
AMCROI,,"A. Croizat",,  49.518601,   0.069941,,,1,,Le Havre
AMOUCH,,"Amiral Mouchez",,  49.487233,   0.144890,,,1,,Le Havre
ANGIDE,,"A. Gide",,  49.510569,   0.188862,,,1,,Harfleur
AROMAN,,"Arromanches",,  49.506992,   0.178264,,,1,,Le Havre
ARSENA,,"Arsenal",,  49.520244,   0.084775,,,1,,Le Havre
ARTOIS,,"Artois",,  49.510696,   0.120398,,,1,,Le Havre
ASTONI,,"Monument Astonia",,  49.541676,   0.158780,,,1,,Fontaine-la-Mallet
ATAHUA,,"Atahualpa",,  49.504561,   0.139139,,,1,,Le Havre
AURORE,,"Belle Aurore",,  49.504159,   0.210007,,,1,,Gonfreville l'Orcher
AVFOCH,,"Mal Foch",,  49.540703,   0.187707,,,1,,Montivilliers
BARBES,,"A. Barbès",,  49.501388,   0.149996,,,1,,Le Havre
BATICO,,"Baticoop",,  49.520050,   0.207193,,,1,,Harfleur
BAYARD,,"Bayard",,  49.507049,   0.091317,,,1,,Le Havre
BAYONV,,"Bayonvilliers",,  49.506096,   0.117506,,,1,,Le Havre
BCHAMP,,"Bois Champion",,  49.550197,   0.200689,,,1,,Montivilliers
BDOCKS,,"Bains des Docks",,  49.487140,   0.125997,,,1,,Le Havre
BEAART,,"Beaux Arts",,  49.497386,   0.132039,,,1,,Le Havre
BEAUND,,"Beaulieu Nord",,  49.520845,   0.187672,,,1,,Harfleur
BEAVAL,,"Beauvallon",,  49.543722,   0.199358,,,1,,Montivilliers
BELAIR,,"Bel Air",,  49.554712,   0.112357,,,1,,Octeville-sur-Mer
BELLOT,,"Bellot",,  49.484223,   0.127696,,,1,,Le Havre
BELOIL,,"Belle Etoile",,  49.549535,   0.174119,,,1,,Montivilliers
BERTH,,"M. Berthelot",,  49.500276,   0.135267,,,1,,Le Havre
BEVILL,,"Bevilliers",,  49.508332,   0.215312,,,1,,Gonfreville l'Orcher
BIRHAK,,"Bir-Hakeim",,  49.509242,   0.088405,,,1,,Le Havre
BLDMDI,,"Bd du Midi",,  49.504453,   0.202696,,,1,,Harfleur
BMARIT,,"Bains maritimes",,  49.497359,   0.092583,,,1,,Le Havre
BOBLVL,,"Bois de Bléville",,  49.524186,   0.128551,,,1,,Le Havre
BOCODY,,"Bois Cody",,  49.503606,   0.160829,,,1,,Le Havre
BONSEC,,"Bonsecours",,  49.502284,   0.159781,,,1,,Le Havre
BORTIR,,"Broche à rôtir",,  49.509457,   0.084546,,,1,,Sainte-Adresse
BQIGNY,,"Bréquigny",,  49.548046,   0.192908,,,1,,Montivilliers
BRANMA,,"Branmaze",,  49.550920,   0.261243,,,1,,Manéglise
BREQUE,,"La Brèque",,  49.505006,   0.196381,,,1,,Harfleur
CAREAU,,"Carreau",,  49.511990,   0.084462,,,1,,Sainte-Adresse
CARSEL,,"Carrousel",,  49.513597,   0.069542,,,1,,Sainte-Adresse
CASTOR,,"Castors",,  49.533739,   0.179123,,,1,,Montivilliers
CATHED,,"Cathédrale",,  49.487260,   0.108130,,,1,,Le Havre
CAUCSD,,"Caucriauville",,  49.505684,   0.181479,,,1,,Le Havre
CAVAIR,,"Calvaire",,  49.504537,   0.207494,,,1,,Gonfreville l'Orcher
CBLCHE,,"Côtes Blanches",,  49.499715,   0.224526,,,1,,Gonfreville l'Orcher
CCAMU,,"Cité Camus",,  49.523499,   0.221943,,,1,,Gonfreville l'Orcher
CCGDHA,,"Ctre Commercial",,  49.529092,   0.191121,,,1,,Montivilliers
CDEBUS,,"C. Debussy",,  49.547342,   0.168550,,,1,,Montivilliers
CDOCKS,,"Carré des Docks",,  49.488375,   0.134686,,,1,,Le Havre
CDTCOU,,"Cdt Cousteau",,  49.519905,   0.090200,,,1,,Le Havre
CEQRLE,,"Centre Equestre de Rouelles",,  49.521056,   0.169347,,,1,,Le Havre
CESTUA,,"Côte de l'Estuaire",,  49.498158,   0.230026,,,1,,Gonfreville l'Orcher
CFCAUX,,"Chef de Caux",,  49.543658,   0.182612,,,1,,Montivilliers
CFOIRE,,"Ch. de Foire",,  49.547297,   0.188659,,,1,,Montivilliers
CGAULE,,"C. De Gaulle",,  49.518224,   0.157764,,,1,,Le Havre
CHAPEL,,"Chapelle",,  49.501401,   0.175630,,,1,,Le Havre
CHARDI,,"JB. Chardin",,  49.520436,   0.082020,,,1,,Le Havre
CHARME,,"Les Charmettes",,  49.503666,   0.231282,,,1,,Gonfreville l'Orcher
CHATAI,,"Les Châtaigniers",,  49.526166,   0.257555,,,1,,Saint-Laurent-de-Brevedent
CHAUVN,,"Cité Chauvin",,  49.493229,   0.163380,,,1,,Le Havre
CHBARE,,"Champs Barêts",,  49.496945,   0.163678,,,1,,Le Havre
CHERUB,,"L. Chérubini",,  49.524192,   0.126756,,,1,,Le Havre
CHURCH,,"W.Churchill",,  49.494325,   0.139579,,,1,,Le Havre
CLERIV,,"Lt Clérivet",,  49.506806,   0.173414,,,1,,Le Havre
CMAROT,,"C. Marot",,  49.516177,   0.092172,,,1,,Le Havre
CMCHOU,,"Ch. du Chouquet",,  49.501676,   0.223107,,,1,,Gonfreville l'Orcher
CMENFE,,"Chemin d'Enfer",,  49.520568,   0.211602,,,1,,Gonfreville l'Orcher
COCHET,,"Cochet",,  49.502075,   0.096833,,,1,,Le Havre
COLEGE,,"Collège de La Hève",,  49.510794,   0.071018,,,1,,Sainte-Adresse
CONDE,,"Condé",,  49.499597,   0.122714,,,1,,Le Havre
CORCHE,,"Côte d'Orcher",,  49.500243,   0.229043,,,1,,Gonfreville l'Orcher
COTY,,"R. Coty",,  49.496953,   0.111129,,,1,,Le Havre
COUDRA,,"Coudraie",,  49.540050,   0.178829,,,1,,Montivilliers
COUPEA,,"Coupeauville",,  49.561030,   0.224561,,,1,,Epouville
COURBE,,"G. Courbet",,  49.508273,   0.231417,,,1,,Gonfreville l'Orcher
COURSE,,"C. Oursel",,  49.510656,   0.102728,,,1,,Le Havre
CPCHET,,"Capuchet",,  49.524057,   0.104290,,,1,,Le Havre
CPDLNT,,"Camp Dolent",,  49.511237,   0.230094,,,1,,Gonfreville l'Orcher
CPRAUL,,"C. Perrault",,  49.544590,   0.185016,,,1,,Montivilliers
CPUITS,,"Clos du Puits",,  49.521643,   0.165527,,,1,,Le Havre
CREUNI,,"Chargeurs Réunis",,  49.483385,   0.138848,,,1,,Le Havre
CRSADT,,"Cronstadt",,  49.503626,   0.117558,,,1,,Le Havre
CTEDUN,,"Chateaudun",,  49.512824,   0.116897,,,1,,Le Havre
CTIPOU,,"Cantipou",,  49.510462,   0.212284,,,1,,Gonfreville l'Orcher
CTREQU,,"Ctre Equestre",,  49.543077,   0.170033,,,1,,Montivilliers
CUVIER,,"G. Cuvier",,  49.478363,   0.149807,,,1,,Le Havre
CVERTE,,"Cavée Verte",,  49.503201,   0.106166,,,1,,Le Havre
DCORDO,,"D. Cordonnier",,  49.521689,   0.105001,,,1,,Le Havre
DELAUN,,"A. Delaune",,  49.513799,   0.129855,,,1,,Le Havre
DESMAR,,"Desmarais",,  49.488641,   0.151175,,,1,,Le Havre
DGFORT,,"St Dignefort",,  49.503517,   0.213331,,,1,,Gonfreville l'Orcher
DLIEUE,,"Demi-Lieue",,  49.527527,   0.192043,,,1,,Montivilliers
DLOIR,,"Dr Loir",,  49.505970,   0.107246,,,1,,Le Havre
DMAIRE,,"Dr Maire",,  49.511480,   0.090846,,,1,,Le Havre
DMDOFF,,"Demidoff",,  49.498176,   0.145801,,,1,,Le Havre
DOLMAR,,"Dollemard",,  49.521258,   0.073646,,,1,,Le Havre
DSCRTE,,"R. Descartes",,  49.519485,   0.109693,,,1,,Le Havre
DVAUBA,,"Docks Vauban",,  49.491081,   0.132697,,,1,,Le Havre
EBLVLE,,"Bléville Église",,  49.517442,   0.096152,,,1,,Le Havre
ECOPO,,"Ecopôle",,  49.478724,   0.153336,,,1,,Le Havre
EMEYER,,"E. Meyer",,  49.507091,   0.129082,,,1,,Le Havre
ENGELS,,"F. Engels",,  49.514738,   0.196429,,,1,,Harfleur
EORVES,,"E. d'Orves",,  49.508534,   0.100607,,,1,,Le Havre
EPAV,,"Epaville OPTIM 2022 (sur Rte St Martin)",,  49.541366,   0.208390,,,1,,Montivilliers
EPOUVI,,"Centre",,  49.562744,   0.222370,,,1,,Epouville
ERABLE,,"Erables",,  49.502794,   0.217680,,,1,,Gonfreville l'Orcher
ERMITA,,"Ermitage",,  49.506187,   0.268715,,,1,,Rogerville
ESATRO,,"ESAT Porte Océane",,  49.523258,   0.163857,,,1,,Le Havre
ESCROU,,"Escalier Roulant",,  49.504579,   0.142643,,,1,,Le Havre
ESNVIC,,"Sanvic Église",,  49.505905,   0.099853,,,1,,Le Havre
ETAGAR,,"Gare d'Étainhus/Saint-Romain",,  49.559825,   0.329918,,,1,,Etainhus
ETAHAM,,"Hameau d'Étainhus",,  49.561710,   0.299715,,,1,,Sainneville-sur-Seine
ETAPON,,"Route du Ponant",,  49.565962,   0.311052,,,1,,Etainhus
ETAROU,,"Route d'Étainhus",,  49.560813,   0.295013,,,1,,Sainneville-sur-Seine
EUBDIN,,"E. Boudin",,  49.545614,   0.168886,,,1,,Montivilliers
FBLGER,,"F. Bellanger",,  49.495279,   0.101531,,,1,,Le Havre
FEVRET,,"Fevretot",,  49.527154,   0.129023,,,1,,Fontaine-la-Mallet
FFAURM,,"F. Faure",,  49.545891,   0.194517,,,1,,Montivilliers
FLEGER,,"F. Leger",,  49.548049,   0.171407,,,1,,Montivilliers
FLEUSE,,"Frileuse",,  49.509084,   0.146783,,,1,,Le Havre
FLMNDL,,"F. Laurent",,  49.516661,   0.113460,,,1,,Le Havre
FLVILE,,"Fleurville",,  49.517972,   0.203526,,,1,,Harfleur
FONTEN,,"Fontaine Enchantée",,  49.530022,   0.142998,,,1,,Fontaine-la-Mallet
FORT,,"Fort !",,  49.502448,   0.118934,,,1,,Le Havre
FREVIL,,"Fréville",,  49.539561,   0.146692,,,1,,Fontaine-la-Mallet
FRGRAC,,"F. de Grâce",,  49.492918,   0.149695,,,1,,Le Havre
FTNMLT,,"Pl. St Valéry",,  49.536481,   0.146300,,,1,,Fontaine-la-Mallet
G_LH,,"Gares",,  49.492295,   0.124651,,,1,,Le Havre
GAIMAI,,"Mairie",,  49.517340,   0.264179,,,1,,Gainneville
GARESL,,"Gare St-Laurent-Gainneville",,  49.529376,   0.252455,,,1,,Saint-Laurent-de-Brevedent
GBELIN,,"Gobelins",,  49.497254,   0.098010,,,1,,Le Havre
GBRASS,,"Epouville G. Brassens",,  49.558248,   0.232479,,,1,,Epouville
GBRIND,,"G. Brindeau",,  49.493263,   0.139197,,,1,,Le Havre
GCHANZ,,"Gal Chanzy",,  49.486579,   0.142022,,,1,,Le Havre
GDBASS,,"Grands Bassins",,  49.484610,   0.131224,,,1,,Le Havre
GDODDS,,"Gal Dodds",,  49.517340,   0.126969,,,1,,Le Havre
GDQUAI,,"Grand Quai",,  49.486389,   0.111092,,,1,,Le Havre
GEORGV,,"George V",,  49.491865,   0.107888,,,1,,Le Havre
GESAND,,"G. Sand",,  49.519250,   0.123795,,,1,,Le Havre
GGRINE,,"Y. Gagarine",,  49.522489,   0.088469,,,1,,Le Havre
GLENIS,,"P. Glenisson",,  49.504228,   0.224374,,,1,,Gonfreville l'Orcher
GNICOL,,"G. Nicolle",,  49.491176,   0.144804,,,1,,Le Havre
GOURNA,,"Gournay",,  49.523095,   0.225575,,,1,,Gonfreville l'Orcher
GPHILP,,"G. Philippe",,  49.504629,   0.185317,,,1,,Le Havre
GRAVGA,,"Graville Gare",,  49.499889,   0.159248,,,1,,Le Havre
GRAVIL,,"Graville",,  49.501567,   0.162392,,,1,,Le Havre
GRENOU,,"Grenouillère",,  49.502592,   0.211811,,,1,,Gonfreville l'Orcher
GSARAI,,"Gal Sarrail",,  49.493072,   0.121175,,,1,,Le Havre
GSERR,,"G. Serrurier",,  49.526474,   0.109596,,,1,,Le Havre
GUEPES,,"Les Guêpes",,  49.504231,   0.086639,,,1,,Sainte-Adresse
GUILLE,,"U. Guillemard",,  49.497441,   0.094084,,,1,,Le Havre
HAGGLO,,"Hôtel de la Communauté",,  49.494969,   0.105466,,,1,,Le Havre
HALLAT,,"Hallates",,  49.512841,   0.151300,,,1,,Le Havre
HALLES,,"Les Halles",,  49.489642,   0.104985,,,1,,Le Havre
HALTEH,,"Halte",,  49.505977,   0.192649,,,1,,Harfleur
HAUMAR,,"Les Hauts",,  49.534338,   0.234458,,,1,,Saint-Martin-du-Manoir
HDUNAN,,"H. Dunant",,  49.521714,   0.129458,,,1,,Le Havre
HERONS,,"Hérons",,  49.531274,   0.180441,,,1,,Montivilliers
HIPPOC,,"Hippocrate",,  49.529407,   0.110780,,,1,,Le Havre
HMONTL,,"H. Montlairy",,  49.517690,   0.105417,,,1,,Le Havre
HOPIT,,"Hôpital Flaubert",,  49.497414,   0.112999,,,1,,Le Havre
HORLOG,,"Horloge",,  49.518315,   0.262870,,,1,,Gainneville
HPE,,"Grand Hameau / HPE",,  49.530137,   0.104094,,,1,,Le Havre
HV,,"Hôtel de Ville",,  49.493754,   0.108965,,,1,,Le Havre
HYPERM,,"Mt Gaillard",,  49.521785,   0.114548,,,1,,Le Havre
IGNAUV,,"Ignauval",,  49.514476,   0.076610,,,1,,Sainte-Adresse
INGOUV,,"Ingouville",,  49.498526,   0.107039,,,1,,Le Havre
JANZAY,,"J. Zay",,  49.505521,   0.104121,,,1,,Le Havre
JBLARD,,"J. Boulard",,  49.515034,   0.082630,,,1,,Sainte-Adresse
JBORDA,,"J. Borda",,  49.509565,   0.106813,,,1,,Le Havre
JCHARC,,"J. Charcot",,  49.527735,   0.110728,,,1,,Le Havre
JCOCTE,,"J. Cocteau",,  49.511247,   0.094782,,,1,,Le Havre
JDECHA,,"J. Deschaseaux",,  49.502478,   0.168534,,,1,,Le Havre
JDELAM,,"J. Delamare",,  49.496253,   0.157692,,,1,,Le Havre
JENNER,,"Place Jenner",,  49.508677,   0.137237,,,1,,Le Havre
JJAURE,,"J. Jaurès",,  49.498507,   0.149617,,,1,,Le Havre
JLBOUG,,"J. Bourgogne",,  49.512727,   0.089770,,,1,,Le Havre
JLGUES,,"J. Guesde",,  49.510567,   0.119244,,,1,,Le Havre
JMERMO,,"J. Mermoz",,  49.508339,   0.190777,,,1,,Harfleur
JMONDS,,"J. Monod Sud",,  49.524289,   0.185318,,,1,,Montivilliers
JMONOD,,"Hôpital J. Monod",,  49.527364,   0.184899,,,1,,Montivilliers
JNBART,,"J. Bart",,  49.513415,   0.072765,,,1,,Sainte-Adresse
JNEARC,,"J. d'Arc",,  49.501057,   0.091828,,,1,,Le Havre
JNEVEU,,"JP. Neveu",,  49.495193,   0.164704,,,1,,Le Havre
JONQUI,,"Jonquilles",,  49.517641,   0.250366,,,1,,Gainneville
JPRVST,,"J. Prévost",,  49.547591,   0.182473,,,1,,Montivilliers
JQBREL,,"J. Brel",,  49.520060,   0.226681,,,1,,Gonfreville l'Orcher
JQCART,,"J. Cartier",,  49.517445,   0.103105,,,1,,Le Havre
JSUSPE,,"Jardins Suspendus",,  49.505956,   0.095835,,,1,,Le Havre
JUSSIE,,"Jussieu",,  49.500733,   0.175437,,,1,,Le Havre
JVEBER,,"J. Weber",,  49.512623,   0.104150,,,1,,Le Havre
JVILAR,,"Jean Vilar",,  49.507574,   0.182185,,,1,,Le Havre
LABICH,,"E. Labiche",,  49.517633,   0.089306,,,1,,Le Havre
LAFAUR,,"G. Lafaurie",,  49.501692,   0.115865,,,1,,Le Havre
LAHETR,,"Hétraie",,  49.517584,   0.123094,,,1,,Le Havre
LAHEVE,,"La Hève",,  49.508297,   0.076787,,,1,,Sainte-Adresse
LAMAZE,,"Dr Lamaze",,  49.502424,   0.173062,,,1,,Le Havre
LAMBLA,,"Lamblardie",,  49.488760,   0.115872,,,1,,Le Havre
LASENT,,"La Sente",,  49.516170,   0.239625,,,1,,Gainneville
LAVOIS,,"Lavoisier",,  49.525551,   0.096647,,,1,,Le Havre
LBLERI,,"L. Blériot",,  49.520329,   0.087366,,,1,,Le Havre
LECAP,,"Le Cap",,  49.509161,   0.073050,,,1,,Sainte-Adresse
LEMESN,,"Le Mesnil",,  49.552650,   0.234519,,,1,,Montivilliers
LEOLAG,,"L. Lagrange",,  49.501791,   0.165804,,,1,,Le Havre
LEVESQ,,"Dr Levesque",,  49.518802,   0.094651,,,1,,Le Havre
LEZARD,,"La Lézarde",,  49.523024,   0.193764,,,1,,Montivilliers
LFORGE,,"La Forge",,  49.509268,   0.201205,,,1,,Harfleur
LGEDOC,,"Languedoc",,  49.549327,   0.182069,,,1,,Montivilliers
LITTOR,,"Littoral",,  49.559094,   0.116117,,,1,,Octeville-sur-Mer
LLEVY,,"L. Lévy",,  49.478973,   0.160166,,,1,,Le Havre
LLUMIE,,"L. Lumière",,  49.520863,   0.125009,,,1,,Le Havre
LRICH,,"L. Richard",,  49.490543,   0.149354,,,1,,Le Havre
LSCHUM,,"Schuman",,  49.513557,   0.164048,,,1,,Le Havre
LSIEFR,,"L. Siefridt",,  49.510971,   0.098789,,,1,,Le Havre
LVOUTE,,"La Voute",,  49.513540,   0.197804,,,1,,Harfleur
MAIFLM,,"Mairie",,  49.533219,   0.146004,,,1,,Fontaine-la-Mallet
MAISON,,"Grandes Maisons",,  49.502336,   0.181164,,,1,,Le Havre
MALHER,,"Malherbe",,  49.497873,   0.140489,,,1,,Le Havre
MALRAU,,"MuMa",,  49.485604,   0.105071,,,1,,Le Havre
MARAIC,,"Maraîchers",,  49.521213,   0.216882,,,1,,Gonfreville l'Orcher
MARCEA,,"Marceau",,  49.485899,   0.138996,,,1,,Le Havre
MARCON,,"L. Marconi",,  49.521978,   0.118381,,,1,,Le Havre
MAYVIL,,"Mayville",,  49.503752,   0.203719,,,1,,Gonfreville l'Orcher
MAZELI,,"Mazeline",,  49.497558,   0.135053,,,1,,Le Havre
MBAST,,"Maryse Bastié",,  49.528099,   0.099324,,,1,,Le Havre
MCACHI,,"M. Cachin",,  49.506317,   0.185743,,,1,,Le Havre
MCLERC,,"Mare au Clerc",,  49.511476,   0.128603,,,1,,Le Havre
MDFRCE,,"P. Mendès France",,  49.535924,   0.178188,,,1,,Montivilliers
MESSAG,,"A. Messager",,  49.547984,   0.190922,,,1,,Montivilliers
MFEODA,,"Motte Féodale",,  49.503145,   0.227475,,,1,,Gonfreville l'Orcher
MIGNOT,,"Le Mignot",,  49.501805,   0.215610,,,1,,Gonfreville l'Orcher
MLVICO,,"Mt Le Comte",,  49.509259,   0.174656,,,1,,Le Havre
MOLINO,,"Les Clos Molinons",,  49.515172,   0.235456,,,1,,Gonfreville l'Orcher
MONGEO,,"Montgeon",,  49.516640,   0.129567,,,1,,Le Havre
MONTAD,,"La Montade",,  49.532446,   0.189227,,,1,,Montivilliers
MONTIV,,"Montivilliers Gare",,  49.543174,   0.189685,,,1,,Montivilliers
MONTMO,,"Montmorency",,  49.500977,   0.145433,,,1,,Le Havre
MORLAN,,"Mac Orlan",,  49.504072,   0.129626,,,1,,Le Havre
MPSANT,,"G. de Maupassant",,  49.499953,   0.089503,,,1,,Le Havre
MROUGE,,"Mare Rouge",,  49.518295,   0.116342,,,1,,Le Havre
MSNBLE,,"Maison Blanche",,  49.537779,   0.186767,,,1,,Montivilliers
MTGAIL,,"Grand Cap",,  49.520710,   0.110371,,,1,,Le Havre
MTREAL,,"Montréal",,  49.525023,   0.106919,,,1,,Le Havre
MUSEUM,,"Muséum",,  49.488147,   0.107484,,,1,,Le Havre
MYVON,,"M. Yvon",,  49.487223,   0.103476,,,1,,Le Havre
NANCY,,"Nancy",,  49.499332,   0.155292,,,1,,Le Havre
NDNEIG,,"Notre Dame des Neiges",,  49.480105,   0.163138,,,1,,Le Havre
NEIGES,,"Les Neiges",,  49.481594,   0.162488,,,1,,Le Havre
NORMAD,,"Normandie",,  49.550557,   0.180028,,,1,,Montivilliers
NORMAN,,"A. Normand",,  49.489243,   0.101643,,,1,,Le Havre
OBSERV,,"Observatoire",,  49.500600,   0.139737,,,1,,Le Havre
ONIEME,,"O. Niemeyer",,  49.489943,   0.108896,,,1,,Le Havre
OREILY,,"O'Reilly",,  49.545574,   0.187764,,,1,,Montivilliers
ORMEAU,,"Ormeaux",,  49.498412,   0.117412,,,1,,Le Havre
ORMELL,,"L'Ormelle",,  49.539879,   0.218890,,,1,,Saint-Martin-du-Manoir
PAILLE,,"J. Paillette",,  49.531268,   0.238753,,,1,,Saint-Martin-du-Manoir
PARMES,,"Pl. d'Armes",,  49.504923,   0.199337,,,1,,Harfleur
PASTEU,,"Pasteur",,  49.504203,   0.265153,,,1,,Rogerville
PATINO,,"Patinoire",,  49.507689,   0.132837,,,1,,Le Havre
PAYENI,,"La Payennière",,  49.556129,   0.209474,,,1,,Montivilliers
PBLANQ,,"Pont Blanqui",,  49.500121,   0.162425,,,1,,Le Havre
PDUMON,,"P. Dumont",,  49.507521,   0.139343,,,1,,Le Havre
PESTUA,,"Parc de l'Estuaire",,  49.509462,   0.224896,,,1,,Gonfreville l'Orcher
PFARCI,,"P. Farcis",,  49.515379,   0.105345,,,1,,Le Havre
PFAURE,,"P. Faure",,  49.496315,   0.103583,,,1,,Le Havre
PFLEUR,,"Pré Fleuri",,  49.507791,   0.180231,,,1,,Le Havre
PFRANC,,"Patrouille de France",,  49.546794,   0.109601,,,1,,Octeville-sur-Mer
PJUSTI,,"Palais de Justice",,  49.493080,   0.116733,,,1,,Le Havre
PLAGE,,"La Plage",,  49.493949,   0.096692,,,1,,Le Havre
PLAINE,,"Plaine",,  49.506740,   0.220814,,,1,,Gonfreville l'Orcher
PLATAN,,"Platanes",,  49.510917,   0.148760,,,1,,Le Havre
PLCONI,,"Pl. de Coninck",,  49.509158,   0.127640,,,1,,Le Havre
PLDOUM,,"P. Doumer",,  49.517861,   0.194201,,,1,,Harfleur
PLFARI,,"Pl. Faride",,  49.516923,   0.099937,,,1,,Le Havre
PLFMIT,,"F. Mitterrand",,  49.545523,   0.192006,,,1,,Montivilliers
PLHUMB,,"Pl. Humbert",,  49.490858,   0.141148,,,1,,Le Havre
PNERUD,,"P. Neruda",,  49.504222,   0.157643,,,1,,Le Havre
POLYGO,,"Polygone",,  49.491101,   0.145635,,,1,,Le Havre
POMMIE,,"Les Pommiers",,  49.559220,   0.215575,,,1,,Epouville
PONTVI,,"Pont VI",,  49.486371,   0.163272,,,1,,Le Havre
PPICAS,,"P. Picasso",,  49.512623,   0.192212,,,1,,Harfleur
PRENSE,,"Pressensé",,  49.497315,   0.151798,,,1,,Le Havre
PRLION,,"P. Lion",,  49.508335,   0.110275,,,1,,Le Havre
PROUEL,,"Parc de Rouelles",,  49.521142,   0.175154,,,1,,Le Havre
PSEMAR,,"P. Semard",,  49.496325,   0.147798,,,1,,Le Havre
PTOCEA,,"Porte Océane",,  49.492085,   0.098884,,,1,,Le Havre
PTVAUB,,"Pont Vauban",,  49.490096,   0.119206,,,1,,Le Havre
QCOLBR,,"Colbert",,  49.492225,   0.129392,,,1,,Le Havre
QUAIVI,,"Videcoq",,  49.487559,   0.109717,,,1,,Le Havre
QUINET,,"E. Quinet",,  49.505655,   0.169821,,,1,,Le Havre
RANCEL,,"R. Ancel",,  49.515496,   0.199171,,,1,,Harfleur
RBERTH,,"Reine Berthe",,  49.500023,   0.126379,,,1,,Le Havre
RCANCE,,"R. Cance",,  49.502690,   0.152906,,,1,,Le Havre
RCOTY,,"R. Coty",,  49.507218,   0.272785,,,1,,Rogerville
RGAROS,,"R. Garros",,  49.525829,   0.090340,,,1,,Le Havre
RICHEL,,"Richelieu",,  49.489423,   0.107498,,,1,,Le Havre
RJOSET,,"Josette",,  49.513646,   0.186070,,,1,,Harfleur
RLOISI,,"Loisirs",,  49.518340,   0.184768,,,1,,Harfleur
ROBESP,,"M. De Robespierre",,  49.513347,   0.168887,,,1,,Le Havre
ROBINS,,"Tour Robinson",,  49.504358,   0.153718,,,1,,Le Havre
ROUELE,,"Rouelles",,  49.521635,   0.160545,,,1,,Le Havre
RPOINC,,"R. Poincaré",,  49.505567,   0.101951,,,1,,Le Havre
RPOINT,,"Rond-Point",,  49.499825,   0.129809,,,1,,Le Havre
RTCHAT,,"Route du Château",,  49.523536,   0.260809,,,1,,Gainneville
SAICEN,,"Centre",,  49.557043,   0.287243,,,1,,Sainneville-sur-Seine
SALENG,,"R. Salengro",,  49.505807,   0.114497,,,1,,Le Havre
SANDRE,,"St André",,  49.515505,   0.077821,,,1,,Sainte-Adresse
SAPINS,,"Sapins",,  49.514829,   0.070080,,,1,,Sainte-Adresse
SCARNO,,"S. Carnot",,  49.504654,   0.111374,,,1,,Le Havre
SCHAMP,,"S. de Champlain",,  49.495728,   0.094241,,,1,,Le Havre
SDENIS,,"St Denis",,  49.505800,   0.084803,,,1,,Sainte-Adresse
SEXUPE,,"St Exupéry",,  49.549384,   0.178214,,,1,,Montivilliers
SHONOR,,"Ste Honorine",,  49.504644,   0.165076,,,1,,Le Havre
SIDEL,,"Sidel",,  49.542025,   0.108504,,,1,,Octeville-sur-Mer
SMARTI,,"St Martin",,  49.507197,   0.199360,,,1,,Harfleur
SOCRAT,,"Socrate",,  49.515868,   0.155159,,,1,,Le Havre
SOQUEN,,"Soquence",,  49.500921,   0.180451,,,1,,Le Havre
SPREF,,"Sous Préfecture",,  49.493905,   0.111785,,,1,,Le Havre
STADE,,"Stade Deschaseaux",,  49.501279,   0.172834,,,1,,Le Havre
STAOCE,,"Stade Océane",,  49.500301,   0.170406,,,1,,Le Havre
STECAT,,"Ste Catherine",,  49.524974,   0.121836,,,1,,Le Havre
STECEC,,"Ste Cécile",,  49.505914,   0.143386,,,1,,Le Havre
STEMAR,,"Ste Marie",,  49.504379,   0.135125,,,1,,Le Havre
STENDH,,"Stendhal",,  49.521116,   0.077062,,,1,,Le Havre
STFRAN,,"St François",,  49.487667,   0.112181,,,1,,Le Havre
STJOS,,"St Joseph",,  49.490832,   0.100139,,,1,,Le Havre
STJUST,,"St Just",,  49.519720,   0.092320,,,1,,Le Havre
STLAUR,,"St Laurent",,  49.522747,   0.220041,,,1,,Gonfreville l'Orcher
STLAVA,,"La Vallée",,  49.530709,   0.252635,,,1,,Saint-Laurent-de-Brevedent
STNICO,,"St Nicolas",,  49.485136,   0.135339,,,1,,Le Havre
STPIER,,"St Pierre",,  49.512123,   0.173695,,,1,,Le Havre
